%time,seq,stamp,frame_id,sonar0,sonar1,sonar2,sonar3,sonar4,sonar5,sonar6,sonar7,sonar8,sonar9
1.57989956328102E+018,5451,1.57989956328004E+018,base_link,58,72,513,1376,512,-1,1702,910,128,67
1.5798995633207E+018,5452,1.57989956332004E+018,base_link,61,71,511,1344,503,544,1725,994,131,70
1.57989956336133E+018,5453,1.57989956336104E+018,base_link,61,70,511,1488,511,-1,1711,930,117,65
1.579899563402E+018,5454,1.57989956340204E+018,base_link,61,70,512,1479,500,555,1702,1074,132,80
1.57989956344268E+018,5455,1.57989956344204E+018,base_link,50,59,500,1477,514,-1,1725,1087,131,69
1.57989956348332E+018,5456,1.57989956348304E+018,base_link,50,59,524,1354,513,544,1715,880,131,69
1.57989956352428E+018,5457,1.57989956352304E+018,base_link,51,60,511,1488,503,-1,1715,1335,121,69
1.57989956356737E+018,5458,1.57989956356404E+018,base_link,49,58,524,1367,1664,544,1714,942,119,68
1.57989956360654E+018,5459,1.57989956360704E+018,base_link,61,61,511,1354,1631,-1,1701,863,133,72
1.57989956364816E+018,5460,1.57989956364704E+018,base_link,61,70,522,1385,1645,565,1715,974,131,80
1.57989956369318E+018,5461,1.57989956368804E+018,base_link,61,70,512,1448,1642,-1,1701,950,127,65
1.57989956373529E+018,5462,1.57989956373304E+018,base_link,72,72,533,1334,-1,-1,1703,941,138,67
1.57989956377717E+018,5463,1.57989956377504E+018,base_link,61,80,563,1478,555,-1,1712,1069,194,91
1.57989956382031E+018,5464,1.57989956381704E+018,base_link,72,91,563,1458,4430,637,1702,1059,153,91
1.5798995638576E+018,5465,1.57989956385704E+018,base_link,92,101,769,1489,1611,-1,1722,817,137,87
1.57989956389892E+018,5466,1.57989956389804E+018,base_link,91,101,740,1367,533,585,1724,962,150,100
1.57989956393875E+018,5467,1.57989956393804E+018,base_link,102,122,729,1396,521,3310,1701,1074,168,97
1.57989956397997E+018,5468,1.57989956398004E+018,base_link,103,132,759,1376,531,-1,1723,1105,426,107
1.57989956402115E+018,5469,1.57989956402104E+018,base_link,123,142,749,1396,552,605,1723,919,354,118
1.57989956406188E+018,5470,1.57989956406104E+018,base_link,120,153,585,1417,1591,-1,1733,910,190,128
1.57989956410253E+018,5471,1.57989956410204E+018,base_link,133,142,574,1427,1549,677,1723,858,216,154
1.57989956414235E+018,5472,1.57989956414304E+018,base_link,144,163,584,1427,1580,-1,1732,889,209,147
1.57989956418325E+018,5473,1.57989956418404E+018,base_link,154,163,594,1417,1580,679,1733,992,216,174
1.57989956422437E+018,5474,1.57989956422404E+018,base_link,150,185,616,1448,1540,-1,1743,858,220,169
1.57989956426508E+018,5475,1.57989956426504E+018,base_link,164,225,614,1437,1562,-1,1746,717,214,182
1.57989956430478E+018,5476,1.57989956430504E+018,base_link,185,204,625,1448,1539,674,1723,951,210,180
1.57989956434599E+018,5477,1.57989956434604E+018,base_link,185,204,625,1479,1858,3506,1734,1007,225,195
1.57989956438642E+018,5478,1.57989956438604E+018,base_link,195,205,625,1530,1530,2248,1701,919,230,190
1.57989956442536E+018,5479,1.57989956442604E+018,base_link,202,226,637,1551,4174,-1,1713,992,221,201
1.57989956446527E+018,5480,1.57989956446604E+018,base_link,216,235,656,1571,1529,-1,1712,694,231,216
1.57989956450868E+018,5481,1.57989956450604E+018,base_link,226,235,831,1561,-1,-1,1703,1023,241,210
1.57989956454711E+018,5482,1.57989956454804E+018,base_link,226,245,852,1561,719,3814,1703,366,242,227
1.57989956458683E+018,5483,1.57989956458804E+018,base_link,226,255,687,1571,4101,-1,1692,313,302,238
1.57989956462878E+018,5484,1.57989956462904E+018,base_link,235,264,870,1579,4123,-1,1715,316,244,233
1.57989956466979E+018,5485,1.57989956467004E+018,base_link,246,266,687,1592,675,-1,1682,314,231,236
1.57989956471129E+018,5486,1.57989956471004E+018,base_link,246,276,707,1592,4752,3167,1682,314,251,247
1.57989956475122E+018,5487,1.57989956475104E+018,base_link,254,287,718,1613,740,-1,1693,684,284,252
1.57989956479047E+018,5488,1.57989956479104E+018,base_link,267,297,913,1592,4111,2353,1682,324,282,241
1.57989956483158E+018,5489,1.57989956483204E+018,base_link,274,308,955,1644,4133,2239,1682,324,303,252
1.57989956487273E+018,5490,1.57989956487404E+018,base_link,274,318,811,1654,696,2248,1682,324,292,262
1.57989956491486E+018,5491,1.57989956491404E+018,base_link,277,317,841,1632,4114,-1,1685,329,306,265
1.57989956495411E+018,5492,1.57989956495504E+018,base_link,288,317,903,1623,-1,-1,1672,334,284,262
1.57989956499423E+018,5493,1.57989956499704E+018,base_link,288,328,779,1623,-1,-1,1662,335,273,273
1.57989956503708E+018,5494,1.57989956503704E+018,base_link,298,327,790,1633,874,2343,1662,335,294,273
1.57989956507615E+018,5495,1.57989956507804E+018,base_link,298,338,943,1632,2078,2309,1661,370,318,287
1.57989956511726E+018,5496,1.57989956511904E+018,base_link,298,338,944,1633,811,2258,1661,406,334,282
1.5798995651592E+018,5497,1.57989956515904E+018,base_link,308,337,881,1642,747,2237,1670,405,322,291
1.57989956519611E+018,5498,1.57989956519904E+018,base_link,316,346,801,1655,4092,2250,1683,428,304,305
1.57989956523728E+018,5499,1.57989956523904E+018,base_link,327,347,791,1673,791,2250,1684,768,346,315
1.57989956527965E+018,5500,1.57989956527904E+018,base_link,339,348,769,1653,4050,1744,1671,796,353,319
1.57989956531724E+018,5501,1.57989956531904E+018,base_link,339,348,779,1643,4039,2238,1671,529,313,319
1.57989956535733E+018,5502,1.57989956535904E+018,base_link,349,358,800,1653,778,2258,1681,436,345,340
1.57989956539781E+018,5503,1.57989956540004E+018,base_link,349,368,830,1673,1754,2237,1691,828,344,344
1.5798995654391E+018,5504,1.57989956544104E+018,base_link,360,360,985,1653,1744,2237,1682,637,390,359
1.57989956548071E+018,5505,1.57989956548204E+018,base_link,359,368,799,1631,1723,3800,1701,446,394,343
1.57989956552175E+018,5506,1.57989956552304E+018,base_link,360,379,820,1653,1744,2288,1702,483,401,370
1.57989956556199E+018,5507,1.57989956556404E+018,base_link,360,389,810,1642,1723,2268,1692,457,385,380
1.57989956560182E+018,5508,1.57989956560404E+018,base_link,371,389,511,1642,2303,2279,1726,893,399,388
1.5798995656444E+018,5509,1.57989956564604E+018,base_link,369,377,513,1014,1736,2280,1725,932,418,437
1.57989956568425E+018,5510,1.57989956568604E+018,base_link,380,380,799,1632,1703,2267,1722,945,421,391
1.5798995657229E+018,5511,1.57989956572604E+018,base_link,390,390,788,1570,2865,2267,1732,826,425,385
1.57989956576543E+018,5512,1.57989956576804E+018,base_link,381,399,501,974,1775,2258,1723,683,436,415
1.57989956580688E+018,5513,1.57989956580536E+018,base_link,391,399,491,1633,1375,3791,1743,858,426,395
1.57989956584617E+018,5514,1.57989956584636E+018,base_link,387,411,502,1016,1365,2310,1733,570,436,396
1.57989956588677E+018,5515,1.57989956588636E+018,base_link,400,400,481,1652,1374,2319,1742,589,456,395
1.57989956592682E+018,5516,1.57989956592636E+018,base_link,397,412,471,1623,1365,2289,1764,611,457,407
1.57989956596687E+018,5517,1.57989956596736E+018,base_link,391,399,470,1612,1354,2298,1742,837,456,395
1.57989956600789E+018,5518,1.57989956600836E+018,base_link,401,410,471,985,1364,2299,1743,899,456,401
1.57989956604875E+018,5519,1.57989956604836E+018,base_link,401,420,533,985,1354,3698,1753,621,456,405
1.5798995660895E+018,5520,1.57989956608936E+018,base_link,400,409,511,1631,1354,2350,1732,620,466,414
1.5798995661294E+018,5521,1.57989956612936E+018,base_link,401,401,471,1623,1354,2320,1743,878,456,442
1.57989956617099E+018,5522,1.57989956617036E+018,base_link,398,399,462,1634,1366,3762,1754,653,478,437
1.57989956621146E+018,5523,1.57989956621136E+018,base_link,397,401,461,1623,1345,2876,1754,663,477,426
1.57989956625087E+018,5524,1.57989956625136E+018,base_link,397,401,461,965,1354,2331,1764,858,467,426
1.57989956629237E+018,5525,1.57989956629236E+018,base_link,401,390,460,974,1343,2340,1629,991,466,442
1.57989956633621E+018,5526,1.57989956633236E+018,base_link,401,401,481,1005,1343,2309,1743,868,467,425
1.5798995663755E+018,5527,1.57989956637336E+018,base_link,400,389,490,994,1332,2061,1763,816,466,424
1.57989956641365E+018,5528,1.57989956641336E+018,base_link,397,412,513,1613,1355,2022,1764,900,488,426
1.57989956645366E+018,5529,1.57989956645436E+018,base_link,401,401,532,1601,1333,-1,1753,719,554,441
1.57989956649465E+018,5530,1.57989956649536E+018,base_link,391,391,522,1592,1344,996,1671,755,1022,415
1.57989956653685E+018,5531,1.57989956653536E+018,base_link,390,399,439,1570,1357,2034,1766,912,1035,418
1.57989956657464E+018,5532,1.57989956657536E+018,base_link,391,391,430,1612,1365,2042,1763,652,507,415
1.57989956661561E+018,5533,1.57989956661636E+018,base_link,380,389,419,1601,1354,2031,1763,889,507,432
1.57989956665687E+018,5534,1.57989956665736E+018,base_link,391,391,430,1592,1426,2073,1753,621,497,415
1.57989956669782E+018,5535,1.57989956669836E+018,base_link,380,380,419,1601,1374,2041,1681,668,492,431
1.5798995667384E+018,5536,1.57989956673836E+018,base_link,381,381,460,1592,1354,-1,1763,981,497,404
1.57989956677651E+018,5537,1.57989956677936E+018,base_link,368,369,410,1593,1376,-1,1673,1045,561,417
1.57989956681884E+018,5538,1.57989956681936E+018,base_link,380,369,409,1602,1375,-1,1774,879,559,395
1.57989956686112E+018,5539,1.57989956686036E+018,base_link,370,349,399,1602,1375,3496,1774,581,477,395
1.57989956689969E+018,5540,1.57989956690136E+018,base_link,370,349,388,1581,1375,-1,1763,950,482,420
1.57989956694089E+018,5541,1.57989956694136E+018,base_link,368,337,390,1583,1397,-1,1673,901,509,417
1.57989956697907E+018,5542,1.57989956698136E+018,base_link,370,338,388,1571,1385,1319,1692,591,610,421
1.57989956702321E+018,5543,1.57989956702236E+018,base_link,370,338,388,1581,1704,3630,1662,817,467,404
1.57989956706327E+018,5544,1.57989956706336E+018,base_link,360,338,379,1581,1405,-1,1691,868,507,404
1.57989956710478E+018,5545,1.57989956710436E+018,base_link,360,328,377,1570,3167,-1,1675,933,1858,408
1.57989956714418E+018,5546,1.57989956714536E+018,base_link,360,318,369,1561,2907,-1,1672,997,513,399
1.57989956718341E+018,5547,1.57989956718536E+018,base_link,339,318,368,1561,2907,760,1682,838,467,384
1.57989956722501E+018,5548,1.57989956722636E+018,base_link,369,308,357,1529,2906,2092,1691,991,465,382
1.57989956726569E+018,5549,1.57989956726736E+018,base_link,356,308,359,1551,-1,-1,1682,900,487,394
1.57989956730773E+018,5550,1.57989956730836E+018,base_link,327,297,349,523,-1,-1,1695,963,1754,397
1.57989956734744E+018,5551,1.57989956734836E+018,base_link,329,329,316,1560,1778,-1,1683,1024,951,375
1.57989956738622E+018,5552,1.57989956738936E+018,base_link,339,277,338,1489,5778,3331,1723,900,1690,390
1.5798995674286E+018,5553,1.57989956743036E+018,base_link,339,318,307,1468,-1,-1,1703,879,1721,559
1.57989956746943E+018,5554,1.57989956747036E+018,base_link,339,318,297,1468,-1,-1,1714,1075,1681,786
1.57989956751093E+018,5555,1.57989956751236E+018,base_link,658,266,308,1437,4052,2446,1726,913,1694,419
1.57989956755153E+018,5556,1.57989956755336E+018,base_link,318,287,307,985,3381,-1,1743,1125,476,393
1.57989956759049E+018,5557,1.57989956759336E+018,base_link,308,276,298,963,3383,-1,1746,1293,1693,417
1.57989956763192E+018,5558,1.57989956763436E+018,base_link,308,286,279,953,3393,-1,1767,994,1673,407
1.57989956767294E+018,5559,1.57989956767436E+018,base_link,391,277,266,1530,3371,3435,1754,1157,1701,713
1.57989956771264E+018,5560,1.57989956771536E+018,base_link,967,266,245,1519,3010,2371,2289,956,1706,430
1.57989956775351E+018,5561,1.57989956775536E+018,base_link,360,277,245,1489,3381,4120,1733,991,1690,791
1.57989956779318E+018,5562,1.57989956779636E+018,base_link,997,255,224,1230,3425,4133,1767,995,1662,778
1.57989956783593E+018,5563,1.57989956783836E+018,base_link,308,256,225,1530,3391,4120,1743,961,1659,764
1.57989956787679E+018,5564,1.57989956787936E+018,base_link,308,235,225,1437,3031,4120,1795,919,1659,463
1.57989956791809E+018,5565,1.57989956791936E+018,base_link,348,316,247,942,1572,4133,1786,1066,1692,777
1.57989956795678E+018,5566,1.57989956795936E+018,base_link,730,308,214,922,1603,3976,2291,1006,1652,758
1.5798995679958E+018,5567,1.57989956799936E+018,base_link,360,349,205,923,3412,3976,1774,806,1690,681
1.57989956803969E+018,5568,1.57989956804236E+018,base_link,360,235,193,903,1621,4140,1773,950,1669,764
1.57989956808104E+018,5569,1.57989956808436E+018,base_link,297,224,216,1415,-1,4164,1787,1066,1621,766
1.57989956812253E+018,5570,1.57989956812436E+018,base_link,277,296,206,1375,5452,4165,1787,1056,1621,819
1.57989956816723E+018,5571,1.57989956816636E+018,base_link,287,399,203,1374,1559,4130,2040,878,1606,763
1.57989956820731E+018,5572,1.57989956820736E+018,base_link,913,450,267,1367,3434,4153,1776,1075,1609,818
1.57989956824483E+018,5573,1.57989956824836E+018,base_link,905,729,163,1540,1540,4151,2072,869,1597,771
1.57989956828682E+018,5574,1.57989956828836E+018,base_link,915,482,172,695,1593,4185,1807,912,1601,736
1.57989956833019E+018,5575,1.57989956832652E+018,base_link,964,881,206,709,1592,4173,1765,941,1598,744
1.57989956836739E+018,5576,1.57989956836652E+018,base_link,1101,1686,163,1612,1560,4172,1897,982,1577,734
1.57989956840843E+018,5577,1.57989956840852E+018,base_link,1049,935,214,687,1518,4182,2113,1208,1566,700
1.57989956844894E+018,5578,1.57989956844852E+018,base_link,945,1293,206,1343,1623,4215,1776,963,1579,777
1.57989956849012E+018,5579,1.57989956849052E+018,base_link,1029,1706,183,1334,1560,3225,1743,1208,1583,760
1.57989956853049E+018,5580,1.57989956853052E+018,base_link,1223,842,183,1333,3493,4202,2216,981,1566,795
1.57989956857091E+018,5581,1.57989956857152E+018,base_link,1151,173,203,1333,1538,1927,2101,1001,1564,795
1.57989956861251E+018,5582,1.57989956861252E+018,base_link,1090,1665,194,1324,1550,4203,1753,900,1556,782
1.57989956865279E+018,5583,1.57989956865352E+018,base_link,895,832,173,882,1549,4223,2247,786,1566,754
1.57989956869407E+018,5584,1.57989956869352E+018,base_link,967,1727,133,1314,1560,-1,2267,838,1546,751
1.57989956873561E+018,5585,1.57989956873552E+018,base_link,1121,205,152,1314,1539,-1,2299,1003,1556,714
1.57989956877551E+018,5586,1.57989956877552E+018,base_link,1070,143,132,913,1549,-1,2227,1074,1556,817
1.57989956881616E+018,5587,1.57989956881652E+018,base_link,1018,1644,133,882,1511,3280,1766,1005,1570,758
1.57989956885611E+018,5588,1.57989956885652E+018,base_link,1038,142,132,880,1568,1999,1752,1022,1545,753
1.57989956889678E+018,5589,1.57989956889752E+018,base_link,1017,131,145,1313,1551,4236,1765,963,1558,860
1.57989956893702E+018,5590,1.57989956893752E+018,base_link,1100,142,132,274,1529,4212,1773,1022,1555,732
1.57989956897765E+018,5591,1.57989956897852E+018,base_link,1128,144,133,903,1540,1641,1764,901,1556,766
1.57989956901921E+018,5592,1.57989956901952E+018,base_link,1110,142,132,1313,1527,4212,1773,1063,1555,753
1.57989956906282E+018,5593,1.57989956906052E+018,base_link,1305,142,123,1313,1572,4225,2311,1190,1559,819
1.57989956910262E+018,5594,1.57989956910152E+018,base_link,1008,143,111,892,1549,4213,1763,930,1546,782
1.57989956914132E+018,5595,1.57989956914152E+018,base_link,1077,131,123,1315,1571,4225,1795,932,1557,838
1.57989956918124E+018,5596,1.57989956918252E+018,base_link,1029,143,122,1304,1539,3338,1794,1105,1555,785
1.57989956922183E+018,5597,1.57989956922252E+018,base_link,997,142,110,1302,1552,4223,1342,976,1570,790
1.57989956926187E+018,5598,1.57989956926352E+018,base_link,1059,143,122,892,1539,4213,2278,919,1555,826
1.57989956930321E+018,5599,1.57989956930452E+018,base_link,1039,143,111,1313,1539,4223,1763,1043,1555,785
1.57989956934426E+018,5600,1.57989956934552E+018,base_link,967,143,122,1314,1529,4233,2267,962,1555,806
1.57989956938599E+018,5601,1.57989956938552E+018,base_link,1142,143,111,1365,1518,1671,2267,869,1545,833
1.57989956942491E+018,5602,1.57989956942552E+018,base_link,1090,143,111,891,1528,4202,2278,879,1555,792
1.57989956946319E+018,5603,1.57989956946552E+018,base_link,1183,153,111,1304,1518,3235,1825,1023,1555,806
1.57989956950586E+018,5604,1.57989956950652E+018,base_link,1039,143,122,882,1529,1640,1835,919,1555,720
1.57989956954664E+018,5605,1.57989956954752E+018,base_link,1039,1418,1068,265,1549,4254,1794,858,1566,806
1.57989956958656E+018,5606,1.57989956958752E+018,base_link,1079,1644,285,253,1528,4243,1793,868,1566,867
1.57989956962733E+018,5607,1.57989956962852E+018,base_link,946,1634,1787,244,1511,4213,1778,904,1570,758
1.57989956966721E+018,5608,1.57989956967052E+018,base_link,1233,1623,1779,233,1511,4225,1796,953,1569,747
1.5798995697115E+018,5609,1.57989956971052E+018,base_link,946,1295,1725,233,1518,3214,2278,1054,1556,785
1.57989956975014E+018,5610,1.57989956975152E+018,base_link,833,1305,184,224,1518,4244,2257,797,1555,733
1.57989956979135E+018,5611,1.57989956979152E+018,base_link,1245,956,1716,224,1519,-1,4048,889,1556,806
1.57989956983044E+018,5612,1.57989956983252E+018,base_link,1121,1439,1695,224,1509,-1,4048,1090,1582,780
1.57989956987037E+018,5613,1.57989956987452E+018,base_link,1049,1634,1778,244,1509,-1,4059,1085,1598,796
1.57989956991377E+018,5614,1.57989956991652E+018,base_link,926,1624,123,1273,1519,3373,4048,1085,1567,802
1.57989956995538E+018,5615,1.57989956995652E+018,base_link,967,1624,1736,1190,1508,2881,2339,916,1572,760
1.57989956999852E+018,5616,1.57989956999952E+018,base_link,1111,1624,1684,1211,1511,-1,2312,1058,1581,790
1.57989957003929E+018,5617,1.57989957004052E+018,base_link,802,1305,255,1201,1508,-1,2309,849,1566,775
1.57989957008058E+018,5618,1.57989957008052E+018,base_link,1265,1408,1716,1243,1509,2765,4069,983,1567,786
1.57989957012096E+018,5619,1.57989957012152E+018,base_link,1059,1028,245,214,1498,1610,4058,951,1576,791
1.57989957016241E+018,5620,1.57989957016252E+018,base_link,1378,1418,255,214,1487,1630,4068,992,1576,806
1.57989957020126E+018,5621,1.57989957020252E+018,base_link,1008,1387,277,172,1498,-1,-1,1012,1576,781
1.57989957024218E+018,5622,1.57989957024452E+018,base_link,1131,1624,1685,172,1488,-1,-1,942,1589,823
1.57989957028338E+018,5623,1.57989957028552E+018,base_link,998,1212,1706,162,861,-1,-1,1157,1578,755
1.57989957032425E+018,5624,1.57989957032552E+018,base_link,1100,1058,275,150,1459,3352,3475,924,1591,779
1.57989957036369E+018,5625,1.57989957036552E+018,base_link,956,1089,1705,161,1446,-1,4089,895,1603,790
1.57989957040505E+018,5626,1.57989957040752E+018,base_link,1070,1614,1716,162,1499,-1,-1,983,1577,827
1.57989957044551E+018,5627,1.57989957044752E+018,base_link,1212,1594,194,152,1509,-1,-1,1271,1590,787
1.57989957048668E+018,5628,1.57989957048852E+018,base_link,977,1614,266,153,1107,3393,-1,1024,1588,775
1.57989957052759E+018,5629,1.57989957053052E+018,base_link,967,1398,1664,141,1498,-1,195,946,1592,801
1.57989957056863E+018,5630,1.57989957057152E+018,base_link,1265,1603,1675,142,841,-1,2310,1085,1588,801
